id_en	text_fr	id	location
en_5053	["Je me présente : Éloi Zeler. J'élève des oiseaux.", "Je m'appelle Denis. Je suis éleveur d'oiseaux.", 'J’ai un élevage d’oiseaux. C’est super chouette.', "Je viens de Colombie, j'élève des oiseaux.", 'Je m’appelle Colombe. J’élève des oiseaux.', "Je m'appelle Colombe. J'élève des oiseaux.", "Je m'appelle Colombe. J'ai un élevage d'oiseaux.", "Jean-Baptiste Poquelin avait un cousin qui élevait des oiseaux. On l'appelait Volière.", 'Je suis Nicolas Cage et ma passion, ce sont les oiseaux.', "Je m'appelle Colombe. Je suis ornithologue.", "Je m'appelle Larnac. J'élève des pigeons.", 'Je m’appelle Corneille. Je suis éleveur d’oiseaux.', 'Je me présente: Monsieur Loiseau, éleveur de pigeons.', "Mon nom est Zéphyr. J'élève des oiseaux.", 'Je m’appelle Edith. J’élève des piafs.', "Je m'appelle Woody. J'élève des piverts.", "Je m'appelle Élie. J'élève des oiseaux", "Coucou moi c’est Merlin, geai l'ève des oiseaux"]	['fr_16673', 'fr_2941', 'fr_2568', 'fr_8586', 'fr_11739', 'fr_7989', 'fr_6040']	['colombe', 'colombe', 'volière', 'colombe', 'pigeon', "j'élève", 'Élie']
en_5063	['Il a toujours appelé sa petite amie sa "chance". Jusqu\\'à ce qu\\'il décide de pousser sa chance.', "Il a toujours appelé sa copine sa chance jusqu'à ce qu'il décide de pousser sa chance."]	['fr_3764']	['pousser sa chance']
en_5090	['“Je n’en revenais pas : il y avait 527.986 abeilles autour de cet essaim !", nous a recompté Tom.', '“J’ai oublié mon numéro de téléphone, oh, c’est 06 25 18 78 63 !" Tom se rappela.', '"Je n\\'arrive pas à croire qu\\'il y avait 527 986 abeilles dans cet essaim !" compta Tom.']	['fr_9979', 'fr_8653', 'fr_1848']	['recompté', 'se rappela', 'compta']
en_5091	['Un voleur propre commet des larcins sans bavure.', 'Un vrai voleur opère toujours ses vols en piqué.', 'Un voleur propre tâche toujours de réussir son vol sans bavure.', "Un voleur soigneux sait blanchir l'argent sans se salir les mains."]	['fr_13176', 'fr_10625']	['vols en piqué', 'se salir les mains']
en_5098	["Il a mis de l'insecticide sur sa montre pour se débarrasser des tiques.", 'Il a mis du spray sur sa montre pour se débarrasser des tiques.', 'Il a mis de la pulvérisation sur sa montre pour se débarrasser des tiques.']	[]	[]
en_5106	['Etudier les mycoses permet aux jeunes d’apprendre à se forger leurs propres champignons.', 'Etudier les moisissures peut vous aider dans les sports.', 'Pour apprendre aux amateurs à reconnaître les champignons, il faut bien moisir ses exemples.']	['fr_7292']	['moisir']
en_5108	["Je viens de finir de lire les Principia Mathematica de Newton, et j'ai trouvé qu'une grande partie était plutôt dérivée.", "Je viens de lire les Principes Mathématicaux de Newton, et j'ai trouvé beaucoup de choses très dérivées.", "Je viens de terminer la lecture de la Principia Mathematica de Newton, et j'ai trouvé qu'une grande partie de celle-ci était plutôt dérivée."]	['fr_6500']	['dérivées']
en_511	["Docteur, Docteur Mon petit garçon vient d'avaler une rouleau de film! - Hmmmm. Nous espérons qu'il ne se développe pas.", "- Docteur, docteur Mon petit garçon vient juste de manger un film! - Hmmm. J'espère que ça ne se développe pas."]	[]	[]
en_5111	["Quel est le comble pour un couple qui a 8 enfants ? De ne pas s'y apparenter"]	['fr_2821']	['apparenter']
en_5114	['7 jours sans prier semaine au doute.', 'Il avait 7 jours de retard sur ses prières. Je lui ai dit de semainier un peu !', "Après 7 jours sans prier, on n'en semaine pas large."]	['fr_1803']	['semainier']
en_5120	['Gagner des bonbons comme prix est toujours une douce victoire.']	[]	[]
en_5121	["Elle n'était qu'une fille d'archer, mais pour tous les hommes, elle était la cible.", "Elle n'était qu'une fille d'Archer, mais pour tous les hommes qu'elle était la cible.", "Elle n'était que la fille d'un archer, mais pour tous les hommes, elle était la cible.", "La fille de l'archer prenait pour cible tous les habitants du village."]	['fr_10750', 'fr_3521']	['cible', 'cible']
en_5124	["Un voleur est tombé et s'est cassé la jambe dans du ciment humide. Il est devenu un criminel endurci.", "Un voleur est tombé et s'est écrasé dans le béton. Il est devenu un criminel dur."]	['fr_2321']	['dur']
en_5129	['J\\'ai parcouru un groupe de jeunes hier et l\\'un d\\'entre eux m\\'a lancé un morceau de fromage, qui m\\'a frappé sur le dos de la tête. Je me suis tourné autour et j\\'ai crié "C\\'est pas très mature!"']	[]	[]
en_5158	['"Nous n\\'avons plus d\\'oranges", dit Tom d\\'un ton amer.', '" On a plus de raisin " dit Tom en vin.', '"Nous n\\'avons plus de fruits" dit Tom sans passion.', '"On n\\'a plus d\\'orange", dit Tom avec acidité.', '"Nous n\\'avons pas d\\'oranges", dit Tom infructueusement.', "Nous n'avons plus de raisins, a dit Tom, en vin.", '"Nous n\\'avons pas d\\'orange" dit Tom d\\'un ton acide.', '"On n\\'a plus d\\'oranges", dit Tom avec amertume.']	['fr_12163', 'fr_2508', 'fr_321']	['acidité', 'infructueusement', 'acidité']
en_5159	["Ce pauvre humoriste a demandé sa femme en mariage, mais elle a refusé. Elle n'a pas compris la bague."]	[]	[]
en_5164	['Deux cuisiniers étaient en désaccord mais on finalement décidé de plancher sur le sujet.']	[]	[]
en_5165	["La cadreur avait du mal a filmé cette scène d'action, mais c'est parce que ni les armes à feu ni l'écran de retour n'étaient bien calibrés."]	[]	[]
en_5167	["Quand Dieu lui demanda si elle avait rencontré le serpent, elle lui répondit qu'elle ne le connaissait ni d'elle ni d'Adam", 'Eve-oulait tenter Adam', "Quel est le comble pour Ève ? D'avoir mal à l'Adam.", 'Adam a toujours voulu croquer la pomme, mais Dieu le nargua par un "dans tes Eve !"']	['fr_653']	['Eve-oulait']
en_5172	["À ceux qui n'aiment pas la musique classique : vous avez ma symphonie.", 'Ceux qui détestent la musique classique ont toute ma symphonie.', 'Tous ceux qui détestent la musique classique, ce sont mes chopains.', 'J’avoue, la musique Classique peut-être dé-concert-ante !', "Certains n'aiment pas la musique classique : Saint Phonie, priez pour eux !"]	['fr_16160']	['Saint Phonie']
en_5180	["Un enseignant ne meurt jamais, seulement, il passe de plus en plus d'examens", 'Les vieux professeurs ne meurent jamais, ils perdent juste leur école.', "Les vieux profs d'arts plastiques ne meurent pas, ils s'emmêlent les pinceaux."]	['fr_8445']	["s'emmêlent les pinceaux"]
en_5182	['Ceux qui construisent les circuits de formule 1 ont tendance à vriller une fois le chantier terminé.']	[]	[]
en_5189	['Quand mon appareil photo est tombé sur le feu, il a pris une photo sur le vif.', "Quand ma caméra est tombée dans le caramel, ça m'a sucré la dernière photo.", "Je faisais du caramel maison quand mon appareil photo est tombé dedans. Maintenant c'est une caméramela cachée.", 'Quand ma caméra est tombée dans la mer, j’ai compris que l’addition serrait salée.', 'Ma caméra est tombée dans le caramel mais la photo est quand même bonne.', 'Depuis que mon appareil est tombé dans mon chocolat chaud, mes photos sont devenues laiteuses.', "Quand j'ai fait tomber mon appareil dans l'arbre, j'ai eu droit à une belle photo prise sur le v-if.", "Quand ma caméra est tombée dans le caramel que je préparais, j'ai eu une douce photos", 'Mon appareil photo a volé en éclats, ça a donné une photographie aérienne.']	['fr_14340', 'fr_10337', 'fr_10010', 'fr_15784']	['caméraméla cachée', 'calculateur', 'bonne', 'volé']
en_519	["Il a piétiné sa vieille montre parce qu'il avait du temps à tuer.", "Il a frappé sur sa vieille montre parce qu'il avait le temps de tuer.", 'Il a écrasé sa montre car il avait du temps à tuer.']	['fr_10483', 'fr_15260']	['du temps à tuer', 'temps à tuer']
en_5205	["J'ai entendu dire qu'Edgar Allan Poe avait des poeblèmes de colère."]	['fr_11665']	['poeblèmes']
en_5217	["L'opinion d'un éléphant a beaucoup de poids.", "L'opinion d'un elephante a beaucoup de poids."]	[]	[]
en_5219	["Avant d'embaucher un cuisinier, ils l'ont grillé.", "Avant d'être embauché comme cuisinier de courte durée, on l'a grillé.", "Avant d'embaucher un nouveau chef, le patron a essayé de le cuisiner.", "Avant qu'il ne soit embauché comme cuisinier à commande courte, ils l'ont grillé."]	['fr_9736', 'fr_4342', 'fr_5339']	['assommé', 'cuisiner', 'grillé']
en_5220	["Après ce long hiver, j'espère que les arbres se refeuilleront une santé", "Après un long hiver, les plantes décidues cessent d'être caduques."]	[]	[]
en_5231	['" Félicitations, tu as eu ta licence ", dit Tom avec diplomatie.', '"Félicitations, tu as fini tes études", dit Tom d\\'un ton diplomate.', '“Félicitations, vous êtes désormais diplômé", dit Tom de façon diplomatique.', '"Bravo, tu as réussi tes études", fit Tom, diplomatiquement.', "Diplomate, Tom le félicita pour l'obtention de son bac.", '“Félicitations, tu as eu ton examen", dit Tom, qui savait être diplôme maths.', '"Félicitation, vous avez obtenu votre CAP", certifia Toto.', '"\\xa0Félicitations, tu es diplômé\\xa0", dit Tom avec diplomatie.', '"Félicitations pour votre licence", dit Tom avec diplomatie.']	['fr_15808', 'fr_227']	['diplomatiquement', 'certifia']
en_5239	['Les vieux électriciens ne meurent pas, ils sont toujours reliés à la terre.', 'Les vieux électriciens ne meurent jamais, ils travaillent jusqu’à ce que leur situation s’Ampère.', 'Les vieux électriciens ne meurent pas, ils 100 volts.', "Les vieux électriciens ne meurent pas, ils s'en vont rejoindre leurs ampères.", "Les vieux électriciens ne meurent jamais, ils continuent jusqu'à ce que le courant ne passe plus.", 'Les vieux électriciens ne meurent pas, mais à la fin ils commencent à disjoncter.', 'Les électricien ne meurent pas, seulement, leur état ampère.', 'Les vieux électriciens ne se fatiguent jamais, ils travaillent jusqu’à leur DC.', 'Les vieux électriciens ne meurent jamais, ils ne font que disjoncter.', 'Les vieux électriciens ne meurent jamais seuls, mais ampère.', 'Les vieux électriciens ne meurent pas vraiment. Ils vont retrouver leurs ampères.', 'Un électricien ne meurt jamais, il travaille et il ampère la tête.', "Un électricien ne meurt jamais: il virevolte, c'est tout.", 'Les vieux électriciens ne meurent jamais. Ils vivent leur vie avec intensité.', 'Un électricien n’arrête jamais de travailler, en cas de coup sur, il se ressaisit comme un Ohm.', 'Un electricien ne meurt jamais, seulement, il pète un peu les plombs.', "Les vieux électriciens ne meurent pas, ils travaillent jusqu'à ce qu'ils n'aient plus de jus.", "Les électriciens ne meurent pas, ils attendent d'être déconnectés.", "Les vieux électriciens ne meurent jamais, ils n'arrêtent de travailler que lorsqu'ils pètent les plombs.", "Les vieux électriciens ne meurent jamais, il faut juste qu'ils ar-Hz un jour.", 'En général, le courant passe bien entre électriciens.']	['fr_1536', 'fr_14469', 'fr_14660', 'fr_1426', 'fr_7991', 'fr_13302', 'fr_6795', 'fr_8587', 'fr_8165']	['ampères', 'disjoncter', 'ampère', 'disjoncter', 'il ampère la tête', 'virevolte', 'jus', 'ar-Hz', 'le courant passe bien']
en_5241	["Ma famille m'en a voulu d'avoir voulu ne plus faire d'économies après une révélation divine, mais ils ont vitent compris que, quitte à n'avoir qu'une vie, je voulais en prophèter.", "On s'est moqué de moi quand j'ai reçu une vision divine qui m'ordonnait d'investir dans le cours du navet. Finalement j'ai fait un sacré prophète"]	[]	[]
en_5242	["La strip-teaseuse timide n'a pas pu se mettre à nu.", "Ce strip-teaser était trop timide et cachait ses atouts de peur qu'on ne les découvre.", 'La stripteaseuse timide ne voulait pas se déshabillet davantage sur scène.', 'Ce timide strip-teaser reste à découvrir.', 'Ce strip-teaseur ne supportait pas qu’on le porte aux nues.']	['fr_13871', 'fr_2200']	['découvrir', 'nues']
en_5243	['Si les crayons avaient des gommes aux deux extrémités, ils seraient bien moins stylés.']	[]	[]
en_5244	['Les contes de fée, quelle barbe bleue.', "Ce conte était tellement ennuyeux! heureusement qu'il n'était qu'une fois!"]	[]	[]
en_5247	['Un homme a amené son chien chez le vétérinaire. Ça lui a coûté York-cher.', "Chaque fois que cet homme vient faire soigner son Labrador, on lui fait faire une batterie de tests, avec une facture longue comme mon bras. Ça, on peut dire que le labo l'adore !", 'Un homme présenta son retriever au vétérinaire pour lui faire passer des examens et dû payer des frais de lab.', 'Un homme amèna son retreiver chez le véto pour quelques analyses, et il dut payer quelques frais au labradoire']	['fr_15327', 'fr_9601']	['fouette le sang', 'lab']
en_5248	['"Il faut que je garde ce feu allumé" dit Tom en soufflant.', '" Il faut que je garde ce feu allumé " souffla Tom.', "Je ne dois pas laisser mourir ce feu, m'a soufflé Tom crâmement.", '"Je dois maintenir ce feu allumé", s\\'enflamma Tom.', '“ Je dois garder le feu allumé " Tom souffla-t-il.', '"Il faut maintenir le feu allumé", Tom s\\'échauffa.', '"Il faut que je ravive ces braises", souffla Toto.']	['fr_8959', 'fr_5034']	['en soufflant', 'crâmement']
en_5261	["Un jeune caporal se démit le bras pendant une bataille mais il continua le combat. On peut dire qu'il n'était pas manchot.", 'Un jeune caporal s’est coupé la gorge pendant une bataille mais a continué à se battre. On peut dire qu’il a tenu le cou.', "Un jeune caporal s'est déboité l'épaule pendant la bataille mais il n'a jamais baissé les bras.", "Un jeune caporal s'est bloqué le dos pendant une bataille, mais cela ne l'a pas arrêté. On peut dire qu'il a endossé son rôle jusqu'au bout.", "Un jeune caporal s'est disloqué l'épaule pendant une bataille, mais a continué à combattre. Il ne voulait pas rester les bras ballants.", 'Un jeune engagé se démit mais poursuivit le combat pour épauler sa section.', "Un jeune caporal, s'étant démis l'épaule dans la bataille, continuait à charger. Il faut dire qu'il était bien épaulé.", "Un jeune caporal s'est démis le bras au cours d'une bataille mais ne n'est pas arrêté pour autant. On peut dire qu'il a été bien épaulé."]	[]	[]
