id_en	en	fr	text_fr	text_clean
en_4958	The decision to begin construction on the Empire State Building was a groundbreaking historical event.	En décidant de construire l'Empire State Building, on a aussi posé les fondations de tout un pan de l'histoire moderne.	En décidant de construire l'Empire State Building, on a aussi posé les fondations de tout un pan de l'histoire moderne.	En décidant de construire l'Empire State Building, on a aussi posé les fondations de tout un pan de l'histoire moderne.
en_4958	The decision to begin construction on the Empire State Building was a groundbreaking historical event.	La construction de l’Empire State Building s’est faite à un prix vertigineux.	La construction de l’Empire State Building s’est faite à un prix vertigineux.	La construction de l’Empire State Building s’est faite à un prix vertigineux.
en_4958	The decision to begin construction on the Empire State Building was a groundbreaking historical event.	La décision d’élever l’Empire State Building fut un événement historique fondamental.	La décision d’élever l’Empire State Building fut un événement historique fondamental.	La décision d’élever l’Empire State Building fut un événement historique fondamental.
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Les vieux artificiers ne meurent jamais, ils ont simplement perdu l’étincelle.	Les vieux artificiers ne meurent jamais, ils ont simplement perdu l’étincelle.	Les vieux artificiers ne meurent jamais, ils ont simplement perdu l’étincelle.
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Un artificier ne meurt jamais, seulement, il fait pschitt	Un artificier ne meurt jamais, seulement, il fait pschitt	Un artificier ne meurt jamais, seulement, il fait pschitt
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Les vieux techniciens en dynamitage ne meurent pas, leur flamme s’éteint, c’est tout.	Les vieux techniciens en dynamitage ne meurent pas, leur flamme s’éteint, c’est tout.	Les vieux techniciens en dynamitage ne meurent pas, leur flamme s’éteint, c’est tout.
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Les dynamiteurs sont généralement discrets, mais des fois ils font des éclats.	Les dynamiteurs sont généralement discrets, mais des fois ils font des éclats.	Les dynamiteurs sont généralement discrets, mais des fois ils font des éclats.
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Les artificiers ne meurent jamais, seulement ils ne font plus d'étincelles.	Les artificiers ne meurent jamais, seulement ils ne font plus d'étincelles.	Les artificiers ne meurent jamais, seulement ils ne font plus d'étincelles.
en_4959	OLD BLASTING TECHNICIANS never die, they just lose their spark.	Les anciens techniciens de dynamitage ne meurent pas, ils perdent leur étincelle.	Les anciens techniciens de dynamitage ne meurent pas, ils perdent leur étincelle.	Les anciens techniciens de dynamitage ne meurent pas, ils perdent leur étincelle.
en_4969	A mechanic who was also a musician was good at tuning things.	C’était un mécanicien qui était aussi musicien. Il était capable de te faire redémarrer n’importe quelle guimbarde.	C’était un mécanicien qui était aussi musicien. Il était capable de te faire redémarrer n’importe quelle guimbarde.	C’était un mécanicien qui était aussi musicien. Il était capable de te faire redémarrer n’importe quelle guimbarde.
en_4969	A mechanic who was also a musician was good at tuning things.	Un mécanicien , musicien à ses heures, sifflait des airs de musique de chambre.	Un mécanicien , musicien à ses heures, sifflait des airs de musique de chambre.	Un mécanicien , musicien à ses heures, sifflait des airs de musique de chambre.
en_4969	A mechanic who was also a musician was good at tuning things.	Deux musiciens qui vivaient ensemble se sont séparés : ils n'étaient plus au diapason l'un de l'autre.	Deux musiciens qui vivaient ensemble se sont séparés : ils n'étaient plus au diapason l'un de l'autre.	Deux musiciens qui vivaient ensemble se sont séparés : ils n'étaient plus au diapason l'un de l'autre.
en_4980	Two snakes parted, and one said, 'fangs for the memories'.	Deux serpents se sont croisés et l'un dit à l'autre « Eh t'es boa toi ! »	Deux serpents se sont croisés et l'un dit à l'autre « Eh t'es boa toi ! »	Deux serpents se sont croisés et l'un dit à l'autre « Eh t'es boa toi ! »
en_4980	Two snakes parted, and one said, 'fangs for the memories'.	Deux serpents se disent au revoir : "Je suis croc content de t'avoir revu !"	Deux serpents se disent au revoir : "Je suis croc content de t'avoir revu !"	Deux serpents se disent au revoir : "Je suis croc content de t'avoir revu !"
en_4980	Two snakes parted, and one said, 'fangs for the memories'.	Deux serpents s'étaient séparé mais l'un était resté accro, complètement mordu!	Deux serpents s'étaient séparé mais l'un était resté accro, complètement mordu!	Deux serpents s'étaient séparé mais l'un était resté accro, complètement mordu!
en_4980	Two snakes parted, and one said, 'fangs for the memories'.	Deux crotales font la grêve de la faim, quand l'un dit à l'autre "t'as les crocs ?"	Deux crotales font la grêve de la faim, quand l'un dit à l'autre "t'as les crocs ?"	Deux crotales font la grêve de la faim, quand l'un dit à l'autre "t'as les crocs ?"
en_4981	Pharmacists find their work to be very encapsulating.	Les personnes qui travaillent dans un laboratoire pharmaceutique sont souvent conditionnées par leur métier.	Les personnes qui travaillent dans un laboratoire pharmaceutique sont souvent conditionnées par leur métier.	Les personnes qui travaillent dans un laboratoire pharmaceutique sont souvent conditionnées par leur métier.
en_4981	Pharmacists find their work to be very encapsulating.	Les pharmaciens trouvent que leur travail est une délivrance.	Les pharmaciens trouvent que leur travail est une délivrance.	Les pharmaciens trouvent que leur travail est une délivrance.
en_4981	Pharmacists find their work to be very encapsulating.	Les pharmaciens sont élégants. Je dirais même qu'ils ont du cachet.	Les pharmaciens sont élégants. Je dirais même qu'ils ont du cachet.	Les pharmaciens sont élégants. Je dirais même qu'ils ont du cachet.
en_4981	Pharmacists find their work to be very encapsulating.	Quand ils ne sont pas au travail, les pharmaciens aiment se dorer la pilule.	Quand ils ne sont pas au travail, les pharmaciens aiment se dorer la pilule.	Quand ils ne sont pas au travail, les pharmaciens aiment se dorer la pilule.
en_4981	Pharmacists find their work to be very encapsulating.	Les pharmaciens peuvent trouver leur travail très tranquillisant.	Les pharmaciens peuvent trouver leur travail très tranquillisant.	Les pharmaciens peuvent trouver leur travail très tranquillisant.
en_4981	Pharmacists find their work to be very encapsulating.	Les pharmaciens ont l'habitude d'enrober leurs propos au travail.	Les pharmaciens ont l'habitude d'enrober leurs propos au travail.	Les pharmaciens ont l'habitude d'enrober leurs propos au travail.
en_4981	Pharmacists find their work to be very encapsulating.	Le métier de pharmacien est assez générique.	Le métier de pharmacien est assez générique.	Le métier de pharmacien est assez générique.
en_4981	Pharmacists find their work to be very encapsulating.	Je peux devenir pharmacien maintenant que gélule Vidal.	Je peux devenir pharmacien maintenant que gélule Vidal.	Je peux devenir pharmacien maintenant que gélule Vidal.
en_4989	I'm glad I know sign language, it's pretty handy.	Le langage des signes n'est pas difficile une fois qu'on a le coup de main.	Le langage des signes n'est pas difficile une fois qu'on a le coup de main.	Le langage des signes n'est pas difficile une fois qu'on a le coup de main.
en_4989	I'm glad I know sign language, it's pretty handy.	Je trouve la langue des signes plutôt maniable.	Je trouve la langue des signes plutôt maniable.	Je trouve la langue des signes plutôt maniable.
en_4989	I'm glad I know sign language, it's pretty handy.	Je suis heureux de connaître la langue des signes. Et je n’ai pas perdu la main !	Je suis heureux de connaître la langue des signes. Et je n’ai pas perdu la main !	Je suis heureux de connaître la langue des signes. Et je n’ai pas perdu la main !
en_4989	I'm glad I know sign language, it's pretty handy.	Je sais parler la langue des signes, mais pas la langue des canards.	Je sais parler la langue des signes, mais pas la langue des canards.	Je sais parler la langue des signes, mais pas la langue des canards.
en_4989	I'm glad I know sign language, it's pretty handy.	Le langage des signes, c'est toujours pratique à avoir sous la main.	Le langage des signes, c'est toujours pratique à avoir sous la main.	Le langage des signes, c'est toujours pratique à avoir sous la main.
en_4989	I'm glad I know sign language, it's pretty handy.	J'ai décidé d'apprendre le langage des signes, pour me faire la main.	J'ai décidé d'apprendre le langage des signes, pour me faire la main.	J'ai décidé d'apprendre le langage des signes, pour me faire la main.
en_4989	I'm glad I know sign language, it's pretty handy.	Pratique la langue des signes quand il s'agit de filer un coup de main à un sourd-muet.	Pratique la langue des signes quand il s'agit de filer un coup de main à un sourd-muet.	Pratique la langue des signes quand il s'agit de filer un coup de main à un sourd-muet.
en_4989	I'm glad I know sign language, it's pretty handy.	En m’enseignant la langue des signes, tu m’as filé un sacré coup de main.	En m’enseignant la langue des signes, tu m’as filé un sacré coup de main.	En m’enseignant la langue des signes, tu m’as filé un sacré coup de main.
en_4989	I'm glad I know sign language, it's pretty handy.	Je suis content de connaître la langage des signes, c'est toujours pratique d'avoir cette connaissance sous la main.	Je suis content de connaître la langage des signes, c'est toujours pratique d'avoir cette connaissance sous la main.	Je suis content de connaître la langage des signes, c'est toujours pratique d'avoir cette connaissance sous la main.
en_4991	Workers in an upholstery business demanded a wage hike to cushion the high cost of living.	Les travailleurs d'une entreprise de rembourrage ont exigé une hausse des salaires pour amortir le coût élevé de la vie.	Les travailleurs d'une entreprise de rembourrage ont exigé une hausse des salaires pour amortir le coût élevé de la vie.	Les travailleurs d'une entreprise de rembourrage ont exigé une hausse des salaires pour amortir le coût élevé de la vie.
en_4995	In the dark? Follow the son.	Vous ne comprenez rien à la généalogie ? Suivez les fils d'Ariane.	Vous ne comprenez rien à la généalogie ? Suivez les fils d'Ariane.	Vous ne comprenez rien à la généalogie ? Suivez les fils d'Ariane.
